company_name,productivity_change_pct,employees_impacted
Benjamin-Stone Pvt. Ltd.,77.54940868227342,665
Ritter-Harris Pvt. Ltd.,31.784091836398552,427
Smith-Sharp Pvt. Ltd.,19.48412835210629,438
"Gross, Glenn and Burke Pvt. Ltd.",82.09442658964355,300
Koch-Hart Pvt. Ltd.,84.24445435870848,907
Roberts-Johnson Pvt. Ltd.,39.93959662547104,529
"Odonnell, Anderson and Myers Pvt. Ltd.",70.9438049967931,639
"Meyer, Dodson and Hudson Pvt. Ltd.",50.36550905720647,222
Cooper-Nguyen Pvt. Ltd.,51.83111814281178,359
"Cantrell, Macias and Ferguson Pvt. Ltd.",73.25497555790949,397
Riley-Burke Pvt. Ltd.,20.33827877053356,444
"Johnson, Rodriguez and Wilson Pvt. Ltd.",74.06360884426736,879
Dyer-Petersen Pvt. Ltd.,83.36462122962742,164
Bryan-Monroe Pvt. Ltd.,19.98039079576418,981
Lowe-Wilson Pvt. Ltd.,19.444962932501163,816
"Smith, Cox and Smith Pvt. Ltd.",55.67225738479442,426
Carney-Morgan Pvt. Ltd.,81.28646315526741,671
"Rice, Long and Lopez Pvt. Ltd.",93.11931735617922,608
Burgess Ltd Pvt. Ltd.,13.69600291940668,336
"Murphy, Logan and Murphy Pvt. Ltd.",57.46889117368489,348
Barnes-Randall Pvt. Ltd.,37.5805737074496,465
"Shannon, Sanchez and Russo Pvt. Ltd.",4.392019452743878,430
Powell Ltd Pvt. Ltd.,41.13330080543383,785
"Benson, Jackson and Davis Pvt. Ltd.",43.94829535978446,547
Alvarez-Barrera Pvt. Ltd.,43.00618477409306,153
"Bryant, Henderson and Murphy Pvt. Ltd.",49.70105813957838,354
"Cruz, Nelson and Williams Pvt. Ltd.",98.32560092029168,844
"Henry, Rodgers and Ortiz Pvt. Ltd.",63.833823581293615,900
Alexander-Meadows Pvt. Ltd.,87.65479877868411,905
Robinson-Calderon Pvt. Ltd.,8.22686346138044,889
"Johnson, Hensley and Monroe Pvt. Ltd.",63.03462929589811,927
"Fields, Ochoa and Hicks Pvt. Ltd.",36.89865877459757,865
"Carson, Taylor and Smith Pvt. Ltd.",54.173795686275184,340
Walker-Romero Pvt. Ltd.,18.419475467633703,887
Shepherd-Moore Pvt. Ltd.,56.985848243841865,787
Peterson-Henderson Pvt. Ltd.,6.6829745069377005,159
Gonzalez-Torres Pvt. Ltd.,88.5673131975035,365
Robertson-Hunt Pvt. Ltd.,50.67069149805097,241
Estrada-Palmer Pvt. Ltd.,22.703589145599636,916
"Ellis, Richardson and Hall Pvt. Ltd.",89.5550050186594,381
Nielsen-Ross Pvt. Ltd.,25.12622339425038,737
"Miller, Hill and Jenkins Pvt. Ltd.",48.01008510775484,335
"Ellis, Johnson and Vasquez Pvt. Ltd.",76.7809855309602,505
Simpson-Martinez Pvt. Ltd.,27.221497552281598,378
Johnson-Blankenship Pvt. Ltd.,75.78469491396956,466
"Yoder, Reyes and Valdez Pvt. Ltd.",68.45358911534248,341
"Lozano, Castillo and Watson Pvt. Ltd.",18.886752262104643,476
"Hutchinson, Anderson and Butler Pvt. Ltd.",54.65549569738838,481
"Gonzales, Wright and Morse Pvt. Ltd.",30.40392591730755,642
Kim-Green Pvt. Ltd.,94.70569289413096,264
Clarke-Butler Pvt. Ltd.,13.26244134649227,822
Atkinson Inc Pvt. Ltd.,22.73576808143707,556
"Wilson, Bennett and Woodward Pvt. Ltd.",4.626220087114841,962
"Atkins, Carrillo and Joseph Pvt. Ltd.",94.15856655228296,928
Madden LLC Pvt. Ltd.,64.92122173057318,588
Shepherd-Brandt Pvt. Ltd.,32.90990290680066,360
Gutierrez-Steele Pvt. Ltd.,2.954627046560998,712
Moore-Rodriguez Pvt. Ltd.,57.84710088024065,394
"Hernandez, Jacobs and Wu Pvt. Ltd.",42.10916257219234,814
"Young, Hampton and Hall Pvt. Ltd.",41.12307330658474,677
"Burch, Myers and Nielsen Pvt. Ltd.",72.1382733658573,273
Serrano-Evans Pvt. Ltd.,63.42489577515602,471
Solis-Huber Pvt. Ltd.,69.28644865076672,244
Fletcher-Edwards Pvt. Ltd.,96.13679717364548,985
"Perkins, Mcdonald and Love Pvt. Ltd.",89.96325601768237,342
"Miller, Bennett and Blair Pvt. Ltd.",63.63754374943402,472
"Turner, Becker and Rivera Pvt. Ltd.",95.63854106820844,265
"Donovan, James and Cobb Pvt. Ltd.",93.58714496772876,192
"Martinez, Brock and Wagner Pvt. Ltd.",7.814119661191931,168
Torres-Williams Pvt. Ltd.,88.32153246859559,402
"Kelly, Miller and Hall Pvt. Ltd.",93.79807693147632,210
"Walsh, Holder and Caldwell Pvt. Ltd.",51.33572154126658,628
Tate-Gaines Pvt. Ltd.,8.792575691219328,459
Smith-Jordan Pvt. Ltd.,6.887524313241444,384
Boyer PLC Pvt. Ltd.,3.4840983393152447,232
"Gay, Johnson and Hobbs Pvt. Ltd.",90.99785102032033,278
"Brown, Hanna and Garcia Pvt. Ltd.",36.564008440397785,836
Moore-Leonard Pvt. Ltd.,98.84426221090484,972
"Hess, Lam and Bernard Pvt. Ltd.",53.7580633649852,373
"Mann, Williams and Davis Pvt. Ltd.",48.679936974854286,394
"Smith, Molina and Merritt Pvt. Ltd.",40.65881067737418,773
"Cochran, Martin and Foster Pvt. Ltd.",41.89317617855466,395
Bishop Ltd Pvt. Ltd.,82.68805894096091,669
Ryan-Flores Pvt. Ltd.,41.08544971781099,918
Lynch-Lopez Pvt. Ltd.,63.45039699825171,678
"Valdez, White and Harrison Pvt. Ltd.",95.04412040575896,880
Morse-Morris Pvt. Ltd.,32.70869979729528,284
"Valdez, Bright and Burgess Pvt. Ltd.",39.53762277773644,547
Roberts-King Pvt. Ltd.,74.12492054110852,312
Carter-Miller Pvt. Ltd.,1.5579591559440886,880
Flynn-Baker Pvt. Ltd.,73.2483478235115,734
Hogan-Robertson Pvt. Ltd.,96.41267810770508,937
Cain-Waters Pvt. Ltd.,91.28253697154469,217
Zimmerman-Jensen Pvt. Ltd.,2.442907627929347,315
"Vasquez, Richards and Johnston Pvt. Ltd.",28.40664786430857,193
Robinson-Hudson Pvt. Ltd.,62.44586436802858,975
Morales-Anderson Pvt. Ltd.,61.399306123696974,275
"Moore, Fisher and Orozco Pvt. Ltd.",62.84021581139108,169
Nichols-Craig Pvt. Ltd.,36.45425832882182,644
"Rivera, Christensen and Nichols Pvt. Ltd.",18.366524303023944,336
"Wilkins, Moyer and Kirby Pvt. Ltd.",47.68341957581638,807
Miller-Davis Pvt. Ltd.,41.25522191013161,252
Greer-Mendoza Pvt. Ltd.,60.77715787904261,775
Lee-Garcia Pvt. Ltd.,62.14549203528902,359
"Fischer, Rodriguez and Thomas Pvt. Ltd.",57.64534001831144,751
"Burns, Cobb and Robinson Pvt. Ltd.",72.62164694748242,765
"Huang, Hernandez and Maldonado Pvt. Ltd.",86.59503718396525,660
Edwards-Rodriguez Pvt. Ltd.,85.91484915993479,938
"Prince, Baldwin and Stewart Pvt. Ltd.",39.81275122158976,824
Howe-Faulkner Pvt. Ltd.,5.009923908124092,486
Chavez-Young Pvt. Ltd.,82.403010267181,989
Gates-Vasquez Pvt. Ltd.,60.97269816879346,991
Garza-Hudson Pvt. Ltd.,41.26001739082943,487
Jenkins-Perry Pvt. Ltd.,35.50316882500455,239
"Rivera, Chang and Perkins Pvt. Ltd.",68.69475073081821,232
"Stevenson, Martinez and Richards Pvt. Ltd.",14.351290844894304,420
Nichols-Frank Pvt. Ltd.,66.45536644321125,333
"Phillips, Hall and Mitchell Pvt. Ltd.",68.52492195541942,541
"Solomon, Snyder and Stanton Pvt. Ltd.",30.695262145228043,219
"Rivera, Carroll and Parker Pvt. Ltd.",99.82311256859262,709
Mcdonald-Shepherd Pvt. Ltd.,11.598784163044584,166
Rojas Group Pvt. Ltd.,63.51589386514185,231
Martin-Banks Pvt. Ltd.,57.72935466216935,943
"Richardson, Mendez and Hughes Pvt. Ltd.",73.70036670058035,703
Hicks-Rubio Pvt. Ltd.,98.0790564853906,173
"Arnold, Johnson and Maldonado Pvt. Ltd.",72.72550357032019,552
"Williams, Jimenez and Edwards Pvt. Ltd.",14.399133335523183,532
"Hart, Malone and Mitchell Pvt. Ltd.",20.426411014417923,614
"Clark, Jackson and Herrera Pvt. Ltd.",92.042218717094,725
Chandler-Jordan Pvt. Ltd.,86.05172467731231,417
Singleton-Evans Pvt. Ltd.,8.37528356135241,467
"Hernandez, Benitez and Morgan Pvt. Ltd.",97.39488259459866,751
Murphy-Hall Pvt. Ltd.,77.18714237110834,338
Payne-Kennedy Pvt. Ltd.,29.693482174620144,654
Kramer-Clark Pvt. Ltd.,95.4678287325238,846
"Costa, Brady and Hughes Pvt. Ltd.",60.97355733795141,171
Dunlap-Oneill Pvt. Ltd.,31.30935283346887,654
Rocha and Sons Pvt. Ltd.,43.89933354437745,204
"Webb, Jordan and Patterson Pvt. Ltd.",9.40002252980494,875
"Turner, Schmidt and Spence Pvt. Ltd.",50.03047076968276,317
"Hunter, Miller and Burton Pvt. Ltd.",54.70132873388099,371
Hall-Hicks Pvt. Ltd.,53.01404467323514,921
"Moore, Smith and Oliver Pvt. Ltd.",21.572108957301477,996
"Rodriguez, Harrison and Joseph Pvt. Ltd.",1.620352849993134,600
"Wagner, Lopez and Gibbs Pvt. Ltd.",1.465276478047106,155
Freeman-Lopez Pvt. Ltd.,96.10736042362863,656
Zavala LLC Pvt. Ltd.,62.10072081378855,552
Snyder Ltd Pvt. Ltd.,47.30436412919654,883
Sharp-Hall Pvt. Ltd.,13.951003277873507,281
Baker-Vasquez Pvt. Ltd.,60.929840638562425,330
Scott-Oneill Pvt. Ltd.,96.51928669382586,848
Brooks-Mayer Pvt. Ltd.,47.61226255859023,613
"Bennett, Williamson and Vargas Pvt. Ltd.",0.6714752154502457,678
Savage-Riley Pvt. Ltd.,54.11695894673048,610
"Bailey, Tyler and Hunt Pvt. Ltd.",47.67861736233483,678
"Aguirre, Riley and Ross Pvt. Ltd.",18.41443947878335,623
Stephens-Moore Pvt. Ltd.,97.19312077205518,977
"Obrien, Mora and Perry Pvt. Ltd.",83.56886780891764,320
Williams-Mckinney Pvt. Ltd.,27.179745510487784,246
"Hansen, Norris and Bell Pvt. Ltd.",43.96614243633494,229
"Brown, Franco and Figueroa Pvt. Ltd.",11.151867823814865,548
Smith-Pitts Pvt. Ltd.,46.73597099274032,291
Sanders-Anderson Pvt. Ltd.,39.46769892842116,983
"Wilson, Martinez and Weber Pvt. Ltd.",73.43746070550876,839
"White, Lowe and Green Pvt. Ltd.",89.78776678589774,382
"Martin, Gilmore and Cortez Pvt. Ltd.",20.84772468801217,939
"Wood, Sims and Hubbard Pvt. Ltd.",73.26703992498874,804
"Aguilar, Meadows and Olson Pvt. Ltd.",50.20972898435711,567
Larson-Wright Pvt. Ltd.,25.956487015330808,808
"Bartlett, Williamson and Dean Pvt. Ltd.",58.935066666673286,343
"Johnson, Leon and Jordan Pvt. Ltd.",23.90684037678256,767
Clark-Sanders Pvt. Ltd.,46.91531912061757,895
"Moore, Houston and Marshall Pvt. Ltd.",86.42028298066342,192
"Mack, Garcia and Soto Pvt. Ltd.",40.14468822821328,944
"Wood, Gonzales and Hernandez Pvt. Ltd.",14.297535449191546,603
"Santos, Richards and Luna Pvt. Ltd.",81.80921990110387,265
"Espinoza, Bowers and Jones Pvt. Ltd.",95.3556427638469,911
Key-Atkinson Pvt. Ltd.,7.166682153690218,157
Jones-Monroe Pvt. Ltd.,1.7462135880808916,153
"Duffy, Johnson and Clark Pvt. Ltd.",84.9772940180077,764
"Le, Smith and Delacruz Pvt. Ltd.",50.62170187623397,573
"Leon, Stewart and Huber Pvt. Ltd.",81.22206802629299,941
Anthony-Garcia Pvt. Ltd.,58.719371157841984,870
"Taylor, Holmes and Mccarthy Pvt. Ltd.",15.06696068408665,178
Jenkins-Dixon Pvt. Ltd.,31.04097582172604,814
Olson-Hardy Pvt. Ltd.,30.792911987594085,691
Olson-Tate Pvt. Ltd.,39.14031659222728,272
Glenn-Burns Pvt. Ltd.,2.499932366096602,261
Johnson-Sims Pvt. Ltd.,46.231931604572594,624
Collins-Ward Pvt. Ltd.,8.311751944341205,420
Sims PLC Pvt. Ltd.,96.33749224327414,913
"Ramos, Murray and Barnes Pvt. Ltd.",70.71233699278474,491
Blake-Mitchell Pvt. Ltd.,31.259135385490467,263
Weber-Shaw Pvt. Ltd.,4.6565279044648245,591
Weeks PLC Pvt. Ltd.,72.98218133611375,351
Lowery-Warren Pvt. Ltd.,5.886562585677568,803
Kidd-Christensen Pvt. Ltd.,64.600572887481,692
Henson PLC Pvt. Ltd.,21.321953695326247,766
"Fields, Ortiz and Diaz Pvt. Ltd.",83.45484914595124,844
"Burgess, Murray and Salinas Pvt. Ltd.",27.291179637949348,688
"Sullivan, Vincent and Brennan Pvt. Ltd.",48.6713666768927,390
"Mooney, Thompson and Gray Pvt. Ltd.",1.5975076705180835,796
Martinez-Stephens Pvt. Ltd.,50.10044737831969,843
Schultz-Reed Pvt. Ltd.,40.48141169231408,157
Villanueva-Farmer Pvt. Ltd.,12.114994663829314,780
"Allen, Boone and Ellison Pvt. Ltd.",78.80106548868139,674
Obrien Ltd Pvt. Ltd.,23.29031379495288,986
Henderson-Cardenas Pvt. Ltd.,6.494818151950343,706
"Crane, Bennett and Bradley Pvt. Ltd.",1.2824261474043477,482
"Joseph, Collier and Goodman Pvt. Ltd.",62.77084803013645,722
King-Mitchell Pvt. Ltd.,49.63723230279451,375
"Fisher, Bond and Sanchez Pvt. Ltd.",52.25126889344327,241
Johns-Hart Pvt. Ltd.,67.80561368422468,661
Hamilton-Booth Pvt. Ltd.,29.912099411071917,776
Fuentes Group Pvt. Ltd.,56.66531128359795,533
Bailey-Hoffman Pvt. Ltd.,48.218623752641456,511
Vaughan-Potter Pvt. Ltd.,22.677724363225717,196
"Price, Wright and Schroeder Pvt. Ltd.",98.45972703252872,403
"Vega, Oneill and Kim Pvt. Ltd.",98.16818109740638,518
Prince-Collins Pvt. Ltd.,48.26174138026538,853
"Shields, Brown and Mcdaniel Pvt. Ltd.",75.42174003509737,577
Hansen-Gonzalez Pvt. Ltd.,27.02165033248968,285
"Chandler, Sullivan and Cuevas Pvt. Ltd.",87.15967408971935,383
"Griffin, Williams and Gray Pvt. Ltd.",66.52361171854008,400
Howard-Gilmore Pvt. Ltd.,44.74705330890496,905
Barrera-Wagner Pvt. Ltd.,46.13020096040541,399
"Baker, Robinson and Johnson Pvt. Ltd.",17.6048291209019,728
"Dennis, Simmons and Moore Pvt. Ltd.",89.98025621426602,429
"Rodriguez, Fisher and Ward Pvt. Ltd.",24.206655807718025,539
"Jones, Prince and Harris Pvt. Ltd.",55.91116258616228,855
"Gibson, Preston and Reynolds Pvt. Ltd.",40.08084927217392,742
"Lopez, Turner and Webb Pvt. Ltd.",48.87903546723127,363
Russo-White Pvt. Ltd.,34.18170264166769,566
Graham LLC Pvt. Ltd.,28.90944900296265,621
Wallace-Figueroa Pvt. Ltd.,59.34767899623127,801
Browning-Baker Pvt. Ltd.,41.353922590667466,199
"King, Jennings and Sanders Pvt. Ltd.",34.13840823993396,740
Walker-Fitzgerald Pvt. Ltd.,9.20610736973304,411
"Huerta, Stewart and Blake Pvt. Ltd.",12.349892959760368,328
"Ellis, Leon and Adams Pvt. Ltd.",25.50547668261001,961
"Roberts, Gomez and Chan Pvt. Ltd.",69.84700569870871,859
Crane PLC Pvt. Ltd.,98.26814299012608,343
"Smith, Todd and White Pvt. Ltd.",40.77574752240314,432
Woods-Turner Pvt. Ltd.,72.4284477912351,677
"Butler, Baker and Rubio Pvt. Ltd.",94.02859702870552,468
Myers-Mack Pvt. Ltd.,14.476758623647513,871
Luna-Franklin Pvt. Ltd.,86.8648246888331,838
"Evans, Cruz and Webb Pvt. Ltd.",57.26159670500535,894
"Martinez, Nguyen and Dean Pvt. Ltd.",50.02090216739522,449
Skinner-Lamb Pvt. Ltd.,66.6489370501089,716
Schmitt-Maddox Pvt. Ltd.,64.44423872955564,158
Mahoney-Smith Pvt. Ltd.,29.94470777181818,398
Hayes-Smith Pvt. Ltd.,2.320854358451263,950
Lozano-Lane Pvt. Ltd.,30.456569814561018,652
"Porter, Vance and Miller Pvt. Ltd.",28.80892291896555,988
Spears-Conner Pvt. Ltd.,22.36549839532628,664
"Patel, Mason and Cole Pvt. Ltd.",62.57864912495553,860
"Nguyen, Hodge and Hernandez Pvt. Ltd.",71.894834913495,820
"Mills, Brennan and Fowler Pvt. Ltd.",84.37591702439856,221
"Yates, Henderson and Vargas Pvt. Ltd.",55.14397282541977,547
Lucas-Elliott Pvt. Ltd.,95.63834144859024,982
"Mason, David and Sullivan Pvt. Ltd.",72.70852983688184,347
"Watkins, Stevens and Ellis Pvt. Ltd.",20.127191722871952,299
"Walker, Davidson and Hernandez Pvt. Ltd.",33.500612525878815,405
Armstrong-Adams Pvt. Ltd.,50.40065197594065,166
"Medina, Baker and Morris Pvt. Ltd.",74.18954428044103,372
"Pena, Stevens and Carlson Pvt. Ltd.",60.33489817226395,402
Ross-Burton Pvt. Ltd.,81.67709383578025,973
Flores-Estrada Pvt. Ltd.,52.909655357289175,197
Waller-Cook Pvt. Ltd.,12.827713081979686,650
Greene-Rice Pvt. Ltd.,71.52574086824657,915
"Black, Harris and Patel Pvt. Ltd.",5.949022854811048,803
Cabrera-Clark Pvt. Ltd.,58.59852794480034,549
Clark-Dodson Pvt. Ltd.,29.035580592249826,254
"Shaffer, Gonzalez and Fisher Pvt. Ltd.",96.91920775908127,997
May-Larson Pvt. Ltd.,89.94560945111658,492
"Clark, Gibson and White Pvt. Ltd.",66.82618776078115,421
"Martin, Wheeler and Reyes Pvt. Ltd.",9.492971972055663,617
"Cordova, Preston and Carter Pvt. Ltd.",63.70779023801166,583
Mueller-Patel Pvt. Ltd.,3.0983369935623783,910
"Moyer, Reed and Dixon Pvt. Ltd.",50.92145070609945,418
"Thompson, Woods and Ford Pvt. Ltd.",3.694238868592525,566
Morgan-Banks Pvt. Ltd.,78.24992730630782,483
Zuniga Inc Pvt. Ltd.,69.7217771638541,982
Sharp-Davis Pvt. Ltd.,92.85019696389796,406
"Smith, Greene and Martin Pvt. Ltd.",59.763669811711175,589
Henderson-Hill Pvt. Ltd.,28.63123248112698,399
"Young, Compton and Bernard Pvt. Ltd.",30.87531653528117,326
Anderson-Craig Pvt. Ltd.,31.3135322904034,266
"Castillo, Jones and Ramos Pvt. Ltd.",95.79255244810268,932
Coleman LLC Pvt. Ltd.,30.37152053569727,343
"Terrell, Webb and Wise Pvt. Ltd.",49.10546791662185,928
"Howell, Landry and Wood Pvt. Ltd.",75.57845714370454,558
"Ross, White and Patton Pvt. Ltd.",46.71000128166221,670
Carter-Diaz Pvt. Ltd.,83.70578395919435,977
Mullins-Meyers Pvt. Ltd.,64.83026895491844,858
Bates LLC Pvt. Ltd.,19.094912806742716,798
"Dixon, Douglas and Griffin Pvt. Ltd.",75.02473714846255,337
"Reynolds, Bradford and Tapia Pvt. Ltd.",24.64654845749804,906
Wade-Leach Pvt. Ltd.,25.55966732246788,548
"Nguyen, Ali and Sanchez Pvt. Ltd.",44.57358976120224,962
"Delgado, Ryan and Madden Pvt. Ltd.",45.31228676987554,302
"Evans, Smith and Knox Pvt. Ltd.",7.476561047121677,648
"Nelson, Nichols and Jones Pvt. Ltd.",90.4493909182692,801
"Taylor, Gilbert and Merritt Pvt. Ltd.",71.33192072730543,619
Hernandez-Powell Pvt. Ltd.,65.30946829615226,574
Allen-Smith Pvt. Ltd.,83.55450001446097,405
Morris-Pugh Pvt. Ltd.,38.24546102381034,981
Adams-Ortiz Pvt. Ltd.,74.64642822687715,647
Sweeney Ltd Pvt. Ltd.,24.559401301092063,686
Lowe-Ware Pvt. Ltd.,6.717278925284709,328
Davis-Martin Pvt. Ltd.,5.21612792894871,313
Smith-Acosta Pvt. Ltd.,74.45263883505491,174
Duarte-Green Pvt. Ltd.,73.20336517584762,801
Smith-Leonard Pvt. Ltd.,37.56888692935151,989
"Harris, Bullock and Diaz Pvt. Ltd.",63.73999734401674,819
"Johnson, Ali and Murray Pvt. Ltd.",25.544704126414157,511
"Miller, Wright and Barnett Pvt. Ltd.",52.06672885289292,309
Barrett PLC Pvt. Ltd.,70.8279266448385,749
"Wang, Spencer and Garcia Pvt. Ltd.",12.054892979257648,649
"Turner, Martin and Hartman Pvt. Ltd.",70.31705087730147,380
Rogers-Guzman Pvt. Ltd.,88.41079866834454,893
"Pratt, Johnson and Oneal Pvt. Ltd.",94.97971385379284,274
"Ayala, Pineda and Vincent Pvt. Ltd.",40.31369583214015,561
"Myers, Clarke and Park Pvt. Ltd.",33.20345598877027,496
Hall-Berg Pvt. Ltd.,2.045486020244236,441
Pennington-Anderson Pvt. Ltd.,30.674326957782903,899
Craig-Jackson Pvt. Ltd.,83.1792869425003,450
Vazquez-Adams Pvt. Ltd.,54.80513465538305,536
"Bird, Simon and Flores Pvt. Ltd.",19.54954444943674,893
Arellano-Ryan Pvt. Ltd.,64.45697727633437,659
"Cain, Hunter and Townsend Pvt. Ltd.",26.574733187239385,467
Miller-Hutchinson Pvt. Ltd.,19.35159629680282,676
"Patel, Yang and Greene Pvt. Ltd.",10.009631681928976,460
"Sanders, Williams and Smith Pvt. Ltd.",97.74965153853998,266
Ashley-Clark Pvt. Ltd.,76.63101502476904,320
Bullock Group Pvt. Ltd.,3.072265790399187,204
"Peterson, Lee and Bradley Pvt. Ltd.",9.639079196122513,667
Jones-Olsen Pvt. Ltd.,58.38564886436098,685
Walker-Walker Pvt. Ltd.,26.889188945231638,459
Morris-Fields Pvt. Ltd.,61.11802594689099,970
"Frazier, Hanson and Miller Pvt. Ltd.",4.189278801623919,487
Stewart-Robinson Pvt. Ltd.,35.60190112530988,688
Levine-Mayer Pvt. Ltd.,21.368626121259894,938
"Macias, Williams and Gonzalez Pvt. Ltd.",43.2196478777407,226
"Campbell, Murray and Clark Pvt. Ltd.",24.838049426334663,968
Barnes-Garcia Pvt. Ltd.,14.853902731380131,763
"Glenn, Mcfarland and Terrell Pvt. Ltd.",33.90404355169494,725
Cohen-Morales Pvt. Ltd.,33.64520055756829,384
"Decker, Dean and Cabrera Pvt. Ltd.",29.808649326429197,304
Richardson-Hill Pvt. Ltd.,61.27879631936314,555
"Hawkins, Gomez and Barnett Pvt. Ltd.",59.70525593362562,862
Young-Gonzalez Pvt. Ltd.,60.922656821763525,242
"Gonzales, Davis and Hammond Pvt. Ltd.",19.892029115627828,592
Wagner-Lopez Pvt. Ltd.,6.616542511469059,809
Francis-Mason Pvt. Ltd.,68.101127818223,336
Crane-Hoffman Pvt. Ltd.,95.06745150747442,501
"Wilson, Sanchez and Torres Pvt. Ltd.",25.53262664421133,539
Morales-Turner Pvt. Ltd.,43.90397298744985,602
Owen-Ray Pvt. Ltd.,95.0795551326217,628
Nash-Carpenter Pvt. Ltd.,5.020162015557073,836
"Jefferson, Davis and Warren Pvt. Ltd.",49.83502740592781,978
Watkins-Melendez Pvt. Ltd.,85.38995442012224,763
"Jackson, Ramos and Garza Pvt. Ltd.",21.33582746375888,184
"Santos, Diaz and Vasquez Pvt. Ltd.",42.7547733525366,182
Porter-Fowler Pvt. Ltd.,47.24718987140031,942
"Thomas, Nelson and Gonzalez Pvt. Ltd.",14.583717464425884,523
Wood-Braun Pvt. Ltd.,2.781897494886376,566
Jones-Miles Pvt. Ltd.,58.89861412570334,680
Lewis-Barrett Pvt. Ltd.,75.37904198987172,268
Morris-Robinson Pvt. Ltd.,37.84150084402532,860
"Griffith, King and Willis Pvt. Ltd.",22.49479626296641,789
"Yates, Flores and Rogers Pvt. Ltd.",2.3800470640893856,300
"Schwartz, Craig and Wright Pvt. Ltd.",54.79942717826357,688
Lawrence-Mann Pvt. Ltd.,9.66612433283085,434
"Love, Bryan and Reed Pvt. Ltd.",59.863417055609226,985
Blair-Anderson Pvt. Ltd.,62.56890096039034,671
Williamson-Howard Pvt. Ltd.,23.76076922287445,914
Hamilton-Berry Pvt. Ltd.,23.70451802562784,808
Woodard-Diaz Pvt. Ltd.,74.05970544790087,515
Valdez LLC Pvt. Ltd.,47.083951465833294,656
"Harper, Cole and Jackson Pvt. Ltd.",39.26389724055546,746
Calderon-Johnson Pvt. Ltd.,90.87531427993878,719
Flores-Miller Pvt. Ltd.,78.70700269266861,456
Chen-Bradley Pvt. Ltd.,57.86427352121516,642
Allen-Leblanc Pvt. Ltd.,51.48817244359451,714
"Delacruz, Harris and Lopez Pvt. Ltd.",28.065716696166664,999
"Martinez, Rodriguez and Nicholson Pvt. Ltd.",35.05362259923086,621
Coleman-Giles Pvt. Ltd.,69.83140123104978,638
"Johnson, Sandoval and Rivera Pvt. Ltd.",6.9916390112046205,296
"Ray, Martin and Fields Pvt. Ltd.",4.04402510804891,284
Bates-Alvarez Pvt. Ltd.,11.907694539884517,243
"Hernandez, Roberts and Wells Pvt. Ltd.",54.79415115682812,412
King-Gutierrez Pvt. Ltd.,66.88310460436854,396
"Jackson, Jennings and Little Pvt. Ltd.",97.76882804836714,302
"Roberts, Guzman and Walker Pvt. Ltd.",27.498124743347685,375
"Davies, Young and Villanueva Pvt. Ltd.",20.78527462770616,787
Smith-Fisher Pvt. Ltd.,47.42174214016821,721
"Moore, Powers and Johnson Pvt. Ltd.",64.71923453843503,337
Davis-Mathis Pvt. Ltd.,64.24695039241718,419
"Taylor, Patel and Macdonald Pvt. Ltd.",11.62278970446965,698
Lawson Inc Pvt. Ltd.,45.63063425712425,490
Kerr LLC Pvt. Ltd.,53.62852958127089,602
"Garner, Cooley and Pratt Pvt. Ltd.",2.915759629534642,502
Bishop Group Pvt. Ltd.,50.99454895357991,714
"Montgomery, Bennett and Sanchez Pvt. Ltd.",68.14871134885846,688
"Johnson, Freeman and Tucker Pvt. Ltd.",44.60628827807239,327
"Murphy, Gomez and Jordan Pvt. Ltd.",28.668679810555453,207
Wright-Bennett Pvt. Ltd.,60.06116001889771,837
"Padilla, Duncan and Campos Pvt. Ltd.",94.16931744641856,841
Newman-Wood Pvt. Ltd.,95.00856228433469,650
"Mora, Wyatt and Watson Pvt. Ltd.",59.711619865999374,405
Lewis Ltd Pvt. Ltd.,77.90304258399007,209
"Lindsey, Mcdowell and Dominguez Pvt. Ltd.",80.21976011392921,499
